datetime_utc,site_no,qual_cd,discharge_cms
2021-05-03 14:10:00+00:00,03431040,A,8.099
2021-05-03 14:20:00+00:00,03431040,A,9.288
2021-05-03 14:25:00+00:00,03431040,A,8.693
2021-05-03 14:30:00+00:00,03431040,A,8.75
2021-05-03 14:35:00+00:00,03431040,A,9.288
2021-05-03 14:40:00+00:00,03431040,A,9.288
2021-05-03 14:50:00+00:00,03431040,A,8.693
2021-05-03 14:55:00+00:00,03431040,A,8.353
2021-05-03 15:00:00+00:00,03431040,A,8.099
2021-08-01 04:10:00+00:00,03431040,A,8.014
2021-08-01 04:15:00+00:00,03431040,A,12.856
2021-08-01 04:20:00+00:00,03431040,A,17.16
2021-08-01 04:25:00+00:00,03431040,A,22.059
2021-08-01 04:30:00+00:00,03431040,A,24.466
2021-08-01 04:35:00+00:00,03431040,A,27.071
2021-08-01 04:40:00+00:00,03431040,A,29.733
2021-08-01 04:45:00+00:00,03431040,A,30.865
2021-08-01 04:50:00+00:00,03431040,A,30.865
2021-08-01 04:55:00+00:00,03431040,A,30.865
2021-08-01 05:00:00+00:00,03431040,A,32.281
2021-08-01 05:05:00+00:00,03431040,A,33.98
2021-08-01 05:10:00+00:00,03431040,A,33.414
2021-08-01 05:15:00+00:00,03431040,A,33.697
2021-08-01 05:20:00+00:00,03431040,A,33.414
2021-08-01 05:25:00+00:00,03431040,A,33.697
2021-08-01 05:30:00+00:00,03431040,A,33.414
2021-08-01 05:35:00+00:00,03431040,A,34.263
2021-08-01 05:40:00+00:00,03431040,A,34.263
2021-08-01 05:45:00+00:00,03431040,A,33.131
2021-08-01 05:50:00+00:00,03431040,A,34.263
2021-08-01 05:55:00+00:00,03431040,A,31.715
2021-08-01 06:00:00+00:00,03431040,A,29.166
2021-08-01 06:05:00+00:00,03431040,A,27.92
2021-08-01 06:10:00+00:00,03431040,A,24.919
2021-08-01 06:15:00+00:00,03431040,A,21.351
2021-08-01 06:20:00+00:00,03431040,A,18.859
2021-08-01 06:25:00+00:00,03431040,A,15.801
2021-08-01 06:30:00+00:00,03431040,A,11.893
2021-08-01 06:35:00+00:00,03431040,A,10.194
2021-08-01 06:40:00+00:00,03431040,A,9.628
2021-08-01 06:45:00+00:00,03431040,A,7.872
2021-08-31 10:35:00+00:00,03431040,A,8.297
2021-08-31 10:40:00+00:00,03431040,A,8.693
2021-08-31 10:45:00+00:00,03431040,A,8.863
2021-08-31 10:50:00+00:00,03431040,A,10.279
2021-08-31 10:55:00+00:00,03431040,A,10.732
2021-08-31 11:00:00+00:00,03431040,A,11.129
2021-08-31 11:05:00+00:00,03431040,A,11.751
2021-08-31 11:10:00+00:00,03431040,A,11.978
2021-08-31 11:15:00+00:00,03431040,A,12.233
2021-08-31 11:20:00+00:00,03431040,A,11.751
2021-08-31 11:25:00+00:00,03431040,A,11.129
2021-08-31 11:30:00+00:00,03431040,A,10.675
2021-08-31 11:35:00+00:00,03431040,A,10.506
2021-08-31 11:40:00+00:00,03431040,A,9.996
2021-08-31 11:45:00+00:00,03431040,A,9.571
2021-08-31 11:50:00+00:00,03431040,A,9.316
2021-08-31 11:55:00+00:00,03431040,A,8.948
2021-08-31 12:00:00+00:00,03431040,A,8.693
2021-08-31 12:05:00+00:00,03431040,A,8.608
2021-08-31 12:10:00+00:00,03431040,A,8.297
2021-08-31 12:15:00+00:00,03431040,A,7.872
2021-08-31 12:20:00+00:00,03431040,A,7.815
2021-08-31 18:15:00+00:00,03431040,A,7.815
2021-08-31 18:20:00+00:00,03431040,A,8.438
2021-08-31 18:25:00+00:00,03431040,A,8.778
2021-08-31 18:30:00+00:00,03431040,A,8.863
2021-08-31 18:35:00+00:00,03431040,A,9.203
2021-08-31 18:40:00+00:00,03431040,A,8.863
2021-08-31 18:45:00+00:00,03431040,A,8.523
2021-08-31 18:50:00+00:00,03431040,A,8.297
2021-08-31 18:55:00+00:00,03431040,A,8.127
2021-09-18 15:55:00+00:00,03431040,A,11.072
2021-09-18 16:00:00+00:00,03431040,A,15.319
2021-09-18 16:05:00+00:00,03431040,A,19.397
2021-09-18 16:10:00+00:00,03431040,A,22.54
2021-09-18 16:25:00+00:00,03431040,A,26.25
2021-09-18 16:30:00+00:00,03431040,A,28.883
2021-09-18 16:35:00+00:00,03431040,A,31.432
2021-09-18 16:40:00+00:00,03431040,A,31.432
2021-09-18 16:45:00+00:00,03431040,A,33.414
2021-09-18 16:50:00+00:00,03431040,A,35.396
2021-09-18 16:55:00+00:00,03431040,A,36.812
2021-09-18 17:00:00+00:00,03431040,A,38.511
2021-09-18 17:05:00+00:00,03431040,A,38.228
2021-09-18 17:10:00+00:00,03431040,A,39.077
2021-09-18 17:15:00+00:00,03431040,A,39.36
2021-09-18 17:20:00+00:00,03431040,A,39.644
2021-09-18 17:25:00+00:00,03431040,A,39.36
2021-09-18 17:30:00+00:00,03431040,A,40.776
2021-09-18 17:35:00+00:00,03431040,A,40.776
2021-09-18 17:40:00+00:00,03431040,A,40.776
2021-09-18 17:45:00+00:00,03431040,A,41.343
2021-09-18 17:50:00+00:00,03431040,A,40.21
2021-09-18 17:55:00+00:00,03431040,A,40.21
2021-09-18 18:00:00+00:00,03431040,A,39.927
2021-09-18 18:05:00+00:00,03431040,A,38.228
2021-09-18 18:10:00+00:00,03431040,A,37.095
2021-09-18 18:15:00+00:00,03431040,A,35.396
2021-09-18 18:20:00+00:00,03431040,A,33.131
2021-09-18 18:25:00+00:00,03431040,A,30.865
2021-09-18 18:30:00+00:00,03431040,A,28.883
2021-09-18 18:35:00+00:00,03431040,A,26.816
2021-09-18 18:40:00+00:00,03431040,A,24.437
2021-09-18 18:45:00+00:00,03431040,A,21.861
2021-09-18 18:50:00+00:00,03431040,A,20.048
2021-09-18 18:55:00+00:00,03431040,A,18.038
2021-09-18 19:00:00+00:00,03431040,A,15.886
2021-09-18 19:05:00+00:00,03431040,A,13.62
2021-09-18 19:10:00+00:00,03431040,A,12.431
2021-09-18 19:15:00+00:00,03431040,A,11.383
2021-09-18 19:20:00+00:00,03431040,A,11.015
2021-09-18 19:25:00+00:00,03431040,A,10.251
2021-09-18 19:30:00+00:00,03431040,A,10.024
2021-09-18 19:35:00+00:00,03431040,A,9.43
2021-09-18 19:40:00+00:00,03431040,A,9.09
2021-09-18 19:45:00+00:00,03431040,A,8.495
2021-09-18 19:50:00+00:00,03431040,A,8.24
2021-09-20 14:05:00+00:00,03431040,A,7.844
2021-09-20 14:10:00+00:00,03431040,A,8.325
2021-09-20 14:15:00+00:00,03431040,A,8.184
2021-09-20 14:20:00+00:00,03431040,A,8.184
2021-09-20 14:25:00+00:00,03431040,A,8.184
2021-09-20 14:30:00+00:00,03431040,A,8.014
2021-09-20 14:35:00+00:00,03431040,A,7.844
2021-09-20 14:45:00+00:00,03431040,A,7.844
2021-09-20 14:50:00+00:00,03431040,A,7.929
2021-09-20 14:55:00+00:00,03431040,A,8.269
2021-09-20 15:00:00+00:00,03431040,A,9.09
2021-09-20 15:05:00+00:00,03431040,A,10.194
2021-09-20 15:10:00+00:00,03431040,A,11.95
2021-09-20 15:15:00+00:00,03431040,A,13.875
2021-09-20 15:20:00+00:00,03431040,A,17.047
2021-09-20 15:25:00+00:00,03431040,A,20.586
2021-09-20 15:30:00+00:00,03431040,A,22.993
2021-09-20 15:35:00+00:00,03431040,A,26.335
2021-09-20 15:40:00+00:00,03431040,A,29.166
2021-09-20 15:45:00+00:00,03431040,A,27.637
2021-09-20 15:50:00+00:00,03431040,A,31.432
2021-09-20 15:55:00+00:00,03431040,A,29.449
2021-09-20 16:00:00+00:00,03431040,A,30.582
2021-09-20 16:05:00+00:00,03431040,A,30.582
2021-09-20 16:10:00+00:00,03431040,A,32.281
2021-09-20 16:15:00+00:00,03431040,A,32.564
2021-09-20 16:20:00+00:00,03431040,A,31.998
2021-09-20 16:25:00+00:00,03431040,A,31.149
2021-09-20 16:30:00+00:00,03431040,A,31.149
2021-09-20 16:35:00+00:00,03431040,A,29.733
2021-09-20 16:40:00+00:00,03431040,A,28.062
2021-09-20 16:45:00+00:00,03431040,A,25.513
2021-09-20 16:50:00+00:00,03431040,A,23.729
2021-09-20 16:55:00+00:00,03431040,A,22.484
2021-09-20 17:00:00+00:00,03431040,A,20.162
2021-09-20 17:05:00+00:00,03431040,A,17.953
2021-09-20 17:10:00+00:00,03431040,A,16.084
2021-09-20 17:15:00+00:00,03431040,A,14.413
2021-09-20 17:20:00+00:00,03431040,A,13.366
2021-09-20 17:25:00+00:00,03431040,A,12.516
2021-09-20 17:30:00+00:00,03431040,A,11.723
2021-09-20 17:35:00+00:00,03431040,A,10.93
2021-09-20 17:40:00+00:00,03431040,A,10.194
2021-09-20 17:45:00+00:00,03431040,A,10.336
2021-09-20 17:50:00+00:00,03431040,A,10.109
2021-09-20 17:55:00+00:00,03431040,A,9.798
2021-09-20 18:00:00+00:00,03431040,A,9.911
2021-09-20 18:05:00+00:00,03431040,A,9.911
2021-09-20 18:10:00+00:00,03431040,A,10.052
2021-09-20 18:15:00+00:00,03431040,A,10.336
2021-09-20 18:20:00+00:00,03431040,A,10.477
2021-09-20 18:25:00+00:00,03431040,A,10.477
2021-09-20 18:30:00+00:00,03431040,A,11.157
2021-09-20 18:35:00+00:00,03431040,A,11.157
2021-09-20 18:40:00+00:00,03431040,A,11.638
2021-09-20 18:45:00+00:00,03431040,A,12.374
2021-09-20 18:50:00+00:00,03431040,A,12.601
2021-09-20 18:55:00+00:00,03431040,A,13.196
2021-09-20 19:00:00+00:00,03431040,A,13.875
2021-09-20 19:05:00+00:00,03431040,A,14.073
2021-09-20 19:10:00+00:00,03431040,A,13.875
2021-09-20 19:15:00+00:00,03431040,A,14.498
2021-09-20 19:20:00+00:00,03431040,A,14.866
2021-09-20 19:25:00+00:00,03431040,A,14.611
2021-09-20 19:30:00+00:00,03431040,A,15.319
2021-09-20 19:35:00+00:00,03431040,A,14.611
2021-09-20 19:40:00+00:00,03431040,A,14.158
2021-09-20 19:45:00+00:00,03431040,A,13.62
2021-09-20 19:50:00+00:00,03431040,A,13.111
2021-09-20 19:55:00+00:00,03431040,A,12.686
2021-09-20 20:00:00+00:00,03431040,A,12.12
2021-09-20 20:05:00+00:00,03431040,A,11.865
2021-09-20 20:10:00+00:00,03431040,A,11.412
2021-09-20 20:15:00+00:00,03431040,A,11.1
2021-09-20 20:20:00+00:00,03431040,A,10.704
2021-09-20 20:25:00+00:00,03431040,A,10.421
2021-09-20 20:30:00+00:00,03431040,A,10.194
2021-09-20 20:35:00+00:00,03431040,A,10.052
2021-09-20 20:40:00+00:00,03431040,A,9.798
2021-09-20 20:45:00+00:00,03431040,A,9.373
2021-09-20 20:50:00+00:00,03431040,A,9.458
2021-09-20 20:55:00+00:00,03431040,A,9.373
2021-09-20 21:00:00+00:00,03431040,A,9.09
2021-09-20 21:05:00+00:00,03431040,A,8.92
2021-09-20 21:10:00+00:00,03431040,A,8.835
2021-09-20 21:15:00+00:00,03431040,A,8.41
2021-09-20 21:20:00+00:00,03431040,A,8.41
2021-09-20 21:25:00+00:00,03431040,A,8.099
2021-09-20 21:30:00+00:00,03431040,A,7.844
2021-09-22 04:10:00+00:00,03431040,A,8.92
2021-09-22 04:15:00+00:00,03431040,A,10.137
2021-09-22 04:20:00+00:00,03431040,A,10.506
2021-09-22 04:25:00+00:00,03431040,A,10.336
2021-09-22 04:30:00+00:00,03431040,A,10.279
2021-09-22 04:35:00+00:00,03431040,A,10.194
2021-09-22 04:40:00+00:00,03431040,A,10.137
2021-09-22 04:45:00+00:00,03431040,A,9.826
2021-09-22 04:50:00+00:00,03431040,A,9.203
2021-09-22 04:55:00+00:00,03431040,A,8.608
2021-09-22 05:00:00+00:00,03431040,A,8.099
2021-12-06 13:30:00+00:00,03431040,A,7.872
2021-12-06 13:35:00+00:00,03431040,A,8.184
2021-12-06 13:40:00+00:00,03431040,A,8.184
2021-12-06 13:45:00+00:00,03431040,A,8.014
2022-01-01 23:35:00+00:00,03431040,A,9.543
2022-01-01 23:40:00+00:00,03431040,A,10.506
2022-01-01 23:45:00+00:00,03431040,A,11.497
2022-01-01 23:50:00+00:00,03431040,A,13.196
2022-01-01 23:55:00+00:00,03431040,A,14.328
2022-01-02 00:00:00+00:00,03431040,A,15.518
2022-01-02 00:05:00+00:00,03431040,A,16.764
2022-01-02 00:10:00+00:00,03431040,A,18.576
2022-01-02 00:15:00+00:00,03431040,A,18.179
2022-01-02 00:20:00+00:00,03431040,A,19.001
2022-01-02 00:25:00+00:00,03431040,A,18.689
2022-01-02 00:30:00+00:00,03431040,A,18.576
2022-01-02 00:35:00+00:00,03431040,A,18.264
2022-01-02 00:40:00+00:00,03431040,A,17.358
2022-01-02 00:45:00+00:00,03431040,A,15.999
2022-01-02 00:50:00+00:00,03431040,A,15.263
2022-01-02 00:55:00+00:00,03431040,A,13.989
2022-01-02 01:00:00+00:00,03431040,A,12.629
2022-01-02 01:05:00+00:00,03431040,A,11.582
2022-01-02 01:10:00+00:00,03431040,A,10.647
2022-01-02 01:15:00+00:00,03431040,A,9.996
2022-01-02 01:20:00+00:00,03431040,A,9.203
2022-01-02 01:25:00+00:00,03431040,A,8.608
2022-01-02 01:30:00+00:00,03431040,A,8.014
2022-01-02 03:25:00+00:00,03431040,A,7.957
2022-01-02 03:30:00+00:00,03431040,A,8.693
2022-01-02 03:35:00+00:00,03431040,A,9.203
2022-01-02 03:40:00+00:00,03431040,A,9.741
2022-01-02 03:45:00+00:00,03431040,A,10.194
2022-01-02 03:50:00+00:00,03431040,A,10.874
2022-01-02 03:55:00+00:00,03431040,A,11.1
2022-01-02 04:00:00+00:00,03431040,A,11.497
2022-01-02 04:05:00+00:00,03431040,A,11.497
2022-01-02 04:10:00+00:00,03431040,A,11.978
2022-01-02 04:15:00+00:00,03431040,A,11.638
2022-01-02 04:20:00+00:00,03431040,A,11.723
2022-01-02 04:25:00+00:00,03431040,A,11.582
2022-01-02 04:30:00+00:00,03431040,A,11.185
2022-01-02 04:35:00+00:00,03431040,A,11.015
2022-01-02 04:40:00+00:00,03431040,A,10.732
2022-01-02 04:45:00+00:00,03431040,A,10.421
2022-01-02 04:50:00+00:00,03431040,A,9.911
2022-01-02 04:55:00+00:00,03431040,A,9.458
2022-01-02 05:00:00+00:00,03431040,A,9.373
2022-01-02 05:05:00+00:00,03431040,A,8.693
2022-01-02 05:10:00+00:00,03431040,A,8.438
2022-01-02 05:15:00+00:00,03431040,A,8.099
2022-01-02 05:20:00+00:00,03431040,A,7.787
2022-01-09 15:15:00+00:00,03431040,A,8.014
2022-01-09 15:20:00+00:00,03431040,A,9.826
2022-01-09 15:25:00+00:00,03431040,A,11.1
2022-01-09 15:30:00+00:00,03431040,A,11.893
2022-01-09 15:35:00+00:00,03431040,A,12.629
2022-01-09 15:40:00+00:00,03431040,A,12.941
2022-01-09 15:45:00+00:00,03431040,A,14.073
2022-01-09 15:50:00+00:00,03431040,A,14.781
2022-01-09 15:55:00+00:00,03431040,A,15.065
2022-01-09 16:00:00+00:00,03431040,A,15.149
2022-01-09 16:05:00+00:00,03431040,A,15.263
2022-01-09 16:10:00+00:00,03431040,A,15.149
2022-01-09 16:15:00+00:00,03431040,A,15.433
2022-01-09 16:20:00+00:00,03431040,A,15.999
2022-01-09 16:25:00+00:00,03431040,A,16.197
2022-01-09 16:30:00+00:00,03431040,A,16.764
2022-01-09 16:35:00+00:00,03431040,A,17.556
2022-01-09 16:40:00+00:00,03431040,A,18.264
2022-01-09 16:45:00+00:00,03431040,A,18.859
2022-01-09 16:50:00+00:00,03431040,A,18.774
2022-01-09 16:55:00+00:00,03431040,A,19.425
2022-01-09 17:00:00+00:00,03431040,A,18.859
2022-01-09 17:05:00+00:00,03431040,A,19.086
2022-01-09 17:10:00+00:00,03431040,A,19.595
2022-01-09 17:15:00+00:00,03431040,A,19.765
2022-01-09 17:20:00+00:00,03431040,A,19.255
2022-01-09 17:25:00+00:00,03431040,A,19.086
2022-01-09 17:30:00+00:00,03431040,A,19.595
2022-01-09 17:35:00+00:00,03431040,A,19.765
2022-01-09 17:40:00+00:00,03431040,A,19.17
2022-01-09 17:45:00+00:00,03431040,A,18.859
2022-01-09 17:50:00+00:00,03431040,A,18.859
2022-01-09 17:55:00+00:00,03431040,A,19.001
2022-01-09 18:00:00+00:00,03431040,A,18.491
2022-01-09 18:05:00+00:00,03431040,A,18.179
2022-01-09 18:10:00+00:00,03431040,A,18.066
2022-01-09 18:15:00+00:00,03431040,A,17.358
2022-01-09 18:20:00+00:00,03431040,A,15.914
2022-01-09 18:25:00+00:00,03431040,A,15.433
2022-01-09 18:30:00+00:00,03431040,A,14.611
2022-01-09 18:35:00+00:00,03431040,A,13.366
2022-01-09 18:40:00+00:00,03431040,A,12.799
2022-01-09 18:45:00+00:00,03431040,A,11.978
2022-01-09 18:50:00+00:00,03431040,A,11.412
2022-01-09 18:55:00+00:00,03431040,A,11.185
2022-01-09 19:00:00+00:00,03431040,A,10.732
2022-01-09 19:05:00+00:00,03431040,A,10.336
2022-01-09 19:10:00+00:00,03431040,A,9.911
2022-01-09 19:15:00+00:00,03431040,A,9.628
2022-01-09 19:20:00+00:00,03431040,A,9.033
2022-01-09 19:25:00+00:00,03431040,A,8.693
2022-01-09 19:30:00+00:00,03431040,A,8.438
2022-01-09 19:35:00+00:00,03431040,A,8.099
2022-01-09 19:40:00+00:00,03431040,A,7.957
2022-01-09 19:45:00+00:00,03431040,A,7.787
2022-02-03 20:25:00+00:00,03431040,A,8.92
2022-02-03 20:30:00+00:00,03431040,A,10.647
2022-02-03 20:35:00+00:00,03431040,A,12.205
2022-02-03 20:40:00+00:00,03431040,A,13.734
2022-02-03 20:45:00+00:00,03431040,A,14.895
2022-02-03 20:50:00+00:00,03431040,A,16.197
2022-02-03 20:55:00+00:00,03431040,A,17.755
2022-02-03 21:00:00+00:00,03431040,A,18.179
2022-02-03 21:05:00+00:00,03431040,A,18.859
2022-02-03 21:10:00+00:00,03431040,A,19.34
2022-02-03 21:15:00+00:00,03431040,A,19.086
2022-02-03 21:20:00+00:00,03431040,A,19.001
2022-02-03 21:25:00+00:00,03431040,A,19.17
2022-02-03 21:30:00+00:00,03431040,A,19.001
2022-02-03 21:35:00+00:00,03431040,A,18.491
2022-02-03 21:40:00+00:00,03431040,A,17.273
2022-02-03 21:45:00+00:00,03431040,A,16.565
2022-02-03 21:50:00+00:00,03431040,A,15.801
2022-02-03 21:55:00+00:00,03431040,A,14.442
2022-02-03 22:00:00+00:00,03431040,A,13.535
